tree.number.20,median.shifts.20,ESS.shifts.20,ESS.logLik.20,root.lambda.mean.20,root.mu.mean.20,root.lambda.decay.20,root.mu.decay.20,tip.lambda.mean.20,tip.mu.mean.20,median.shifts.50,ESS.shifts.50,ESS.logLik.50,root.lambda.mean.50,root.mu.mean.50,root.lambda.decay.50,root.mu.decay.50,tip.lambda.mean.50,tip.mu.mean.50,median.shifts.80,ESS.shifts.80,ESS.logLik.80,root.lambda.mean.80,root.mu.mean.80,root.lambda.decay.80,root.mu.decay.80,tip.lambda.mean.80,tip.mu.mean.80,median.shifts.s20,ESS.shifts.s20,ESS.logLik.s20,root.lambda.mean.s20,root.mu.mean.s20,root.lambda.decay.s20,root.mu.decay.s20,tip.lambda.mean.s20,tip.mu.mean.s20
997,0,991,268.6305095,8.567312018,5.1750544,-0.137259937,-0.137259937,4.537930849,5.175030225,0,2836,280.3595339,9.484388664,6.760551823,-0.086595231,-0.086595231,5.980168604,6.760482677,0,2013.638834,365.3386741,8.741949225,4.737379501,-0.165286732,-0.165286732,3.167225356,4.737077357,0,850.028215,322.2874128,5.833697659,3.52251783,-0.016125098,-0.016125098,4.837204116,3.523373869
998,0,451,258.3837538,9.256867384,6.400443636,-0.125742505,-0.125742505,6.095026693,6.400977528,0,1015.386444,303.0255672,12.18352046,8.997412078,-0.112590554,-0.112590554,7.955650949,8.997214335,0,527.5310245,274.9929406,8.926366824,6.170946172,-0.132848168,-0.132848168,4.895330908,6.170933309,0,271.6407802,451,5.052362062,2.840932382,0.184991927,0.184991927,4.997178868,2.844404227
999,0,203.2275775,361,1.182886177,2.015776814,1.03435351,1.03435351,2.365285274,2.015791381,0,179.0426836,689.2714118,5.552564312,3.393366123,-0.078060116,-0.078060116,2.787707967,3.39927173,0,3260.370618,353.9662298,6.292301611,4.012827453,-0.071647773,-0.071647773,3.032883892,4.012806781,0,16.45561825,289.2757122,5.622775242,2.78559449,-0.121870518,-0.121870518,3.032751646,2.828492015
1000,0,3998.738965,37.5470811,16.09672036,10.6941355,-0.16837132,-0.16837132,9.083707556,10.69414876,0,1261,373.8837707,15.7827119,10.78552408,-0.199418962,-0.199418962,8.708015359,10.78525768,0,3871,404.4510414,14.86428276,10.95504924,-0.145891643,-0.145891643,8.730524782,10.95428421,0,1306,446.6352923,16.51616518,7.855622343,-0.529323753,-0.529323753,8.284548979,7.85562217
1001,0,811,347.8749628,4.049711726,3.144398804,-0.031102325,-0.031102325,3.123333823,3.146737734,0,631,221.8544664,3.580959921,2.994521886,-0.015118003,-0.015118003,3.003620103,2.994370611,0,689.3971153,275.7522311,3.36651709,2.658941082,-0.03923043,-0.03923043,2.30557397,2.661869569,0,271,271,2.923654557,2.033548341,0.17655078,0.17655078,3.191081996,2.039754801
1002,0,177.9131961,253.4644221,3.556374087,2.550389397,-0.034535092,-0.034535092,2.300036029,2.555310795,0,271,271,0.986607373,1.852910443,0.45793386,0.45793386,1.972409366,1.852911132,0,3458.475846,411.2516107,2.834045538,2.231612904,-0.019448997,-0.019448997,1.863838551,2.229255187,0,406,406,3.829110591,2.188706601,-0.083254208,-0.083254208,2.225169929,2.188726172
1003,0,271,271,3.317100996,5.878084649,1.721620775,1.721620775,6.619983612,5.878175636,0,721,324.1932472,12.51694558,8.821521609,-0.129914722,-0.129914722,7.509421907,8.821550265,0,2071,299.8900077,14.97656794,11.66602984,-0.088799101,-0.088799101,9.846227298,11.66582129,0,496,496,12.68619591,7.112256794,-0.27389829,-0.27389829,7.495672816,7.112428422
1004,0,332.4098973,315.3507744,13.8429969,10.01278257,-0.151023602,-0.151023602,8.562532812,10.01254008,0,3380.669411,364.5182041,13.68080875,10.61266817,-0.112994916,-0.112994916,8.749634382,10.61007957,0,1500.113265,319.3508036,9.578463302,8.504942929,-0.040846007,-0.040846007,7.611938934,8.492199024,0,586,390.0533785,13.64154121,8.251683805,-0.25473011,-0.25473011,8.772577651,8.251882376
1005,0,516.8916153,236.9139147,6.966682676,5.303577324,-0.086836885,-0.086836885,4.778597198,5.309045014,0,406,230.1363731,7.411705714,5.719198744,-0.083529826,-0.083529826,4.903174893,5.715345808,0,1454.728642,374.3736945,9.262430342,7.423532341,-0.066484321,-0.066484321,6.271454061,7.42041769,0,271,271,4.413986458,3.02754372,0.074002961,0.074002961,4.119335972,3.032768269
1006,0,310.3688577,327.3693793,3.144949379,3.336269104,0.053288861,0.053288861,3.318350133,3.335624102,0,237.4708761,375.3276727,3.102063815,4.342343264,0.116914103,0.116914103,4.847453586,4.499048155,1,317.0373809,313.3913784,1.161564067,1.975074168,-0.000833086,-0.000833086,2.680187667,2.422340944,0,316,316,4.955661361,3.448613938,0.002305876,0.002305876,3.81463672,3.462693263
1007,0,361,361,6.538816094,4.667959529,-0.09520144,-0.09520144,4.483717784,4.668242739,0,361,361,3.821685457,3.511561828,0.079155517,0.079155517,3.950991484,3.507359429,0,328.8431064,471.2741868,2.817901723,3.073514776,0.084351943,0.084351943,3.414262404,3.229085728,0,288.4916314,361,3.252669224,1.649436751,0.319095051,0.319095051,3.766647106,1.656642423
1008,0,363.90537,234.1089386,12.15698998,8.046964456,-0.243684047,-0.243684047,6.808186771,8.046723301,0,538.5663693,301.5418518,15.17635451,10.34635067,-0.230590302,-0.230590302,7.877942532,10.34447822,0,631,340.2956776,11.67028643,8.690670935,-0.147259355,-0.147259355,6.954234692,8.687479655,0,204.7011973,259.7799153,19.24033671,9.997704399,-0.706335066,-0.706335066,8.547200445,9.998744606
1009,0,586,301.8115887,10.97833881,7.715194113,-0.1261428,-0.1261428,7.01381152,7.715080109,0,541,318.8442664,12.67655527,9.08507671,-0.120534535,-0.120534535,7.698554756,9.08451094,0,325.0793836,321.831701,11.97445389,9.25481762,-0.090379036,-0.090379036,7.644394137,9.160233797,0,1261,284.9103519,8.453052014,5.651136122,-0.050011702,-0.050011702,6.739623384,5.651397296
1010,0,536.496589,412.8482795,7.809009398,4.739687781,-0.175170061,-0.175170061,4.071674961,4.740232633,0,347.3226093,253.5528575,9.305971375,5.975981574,-0.15460916,-0.15460916,4.646998112,5.974704139,0,422.2896193,303.4325104,6.787229501,4.441656865,-0.142235943,-0.142235943,3.123871474,4.425883724,0,361,242.8378826,8.899375485,5.545149307,-0.205576252,-0.205576252,5.780951671,5.54515237
1011,0,589.9462845,384.9041128,5.590702287,4.787841204,-0.00569534,-0.00569534,4.423863514,4.833286568,1,526.5763019,333.7358764,1.875562303,1.744868505,-0.118539355,-0.118539355,3.341556263,2.659434312,0,259.1132721,552.0163831,2.097595749,2.791860591,0.146737473,0.146737473,2.394534132,2.734875811,0,325.3764342,224.7447822,4.13966635,2.161847344,0.122137937,0.122137937,3.440107243,2.095625955
1012,0,1154.597776,210.9305814,13.89668819,8.938097986,-0.18161527,-0.18161527,7.793114461,8.938001388,0,721,252.5820819,12.83230861,8.697891595,-0.151418013,-0.151418013,7.253318337,8.697832459,0,1543.275116,320.6353662,10.62048901,7.642649756,-0.121119095,-0.121119095,6.168089194,7.639071111,0,316,316,5.692131266,3.954994082,0.292073948,0.292073948,6.502974881,3.958003244
1013,0,615.5522814,341.4830274,10.22498187,6.451583616,-0.180391876,-0.180391876,5.175933814,6.451505423,0,1306,277.1995962,9.300149158,6.145931631,-0.149716234,-0.149716234,4.772064597,6.146039784,0,1351,344.5345198,9.24823399,6.786532369,-0.103595736,-0.103595736,5.325173265,6.785255286,0,271,271,9.658409004,5.035018561,-0.301224841,-0.301224841,5.066014926,5.034148941
1014,0,316,316,3.903243797,3.579867772,0.247020792,0.247020792,4.258287842,3.588698537,0,264.7421561,361,6.198976066,4.40842805,-0.088709054,-0.088709054,4.213257856,4.461321459,0,301.0324574,345.4466457,4.197171252,4.362960458,0.124362859,0.124362859,4.882544135,4.520362578,0,271,271,7.526486679,6.903742241,0.263663636,0.263663636,7.416837431,7.000763371
1015,0,271,271,2.192791587,3.840412325,1.257796734,1.257796734,4.37951565,3.840398181,0,361,243.7709012,2.337331994,4.25957651,1.116187864,1.116187864,4.669587833,4.259597951,0,1126,337.1771432,9.608074591,6.973017575,-0.078719109,-0.078719109,5.592013249,6.972897311,0,1126,276.5760783,7.915708535,4.879436989,-0.126267684,-0.126267684,5.398638686,4.879447657
1016,0,271,271,2.411264908,4.24544786,1.406907616,1.406907616,4.815693129,4.24545314,0,2679.730125,324.5364071,10.49686158,7.148471043,-0.113224754,-0.113224754,5.935406905,7.148447235,0,2566,246.4609344,11.27602023,8.028200339,-0.095975189,-0.095975189,6.326907403,8.027689931,0,437.6976051,328.0325583,10.23744262,5.403314563,-0.228019546,-0.228019546,5.689277405,5.403333518
1017,0,442.6325731,267.4557623,4.370200284,2.645998533,-0.083776316,-0.083776316,2.245541666,2.645999414,0,901,241.0298146,4.393138202,2.757054839,-0.074337962,-0.074337962,2.212000891,2.757051827,0,541,263.5280979,4.818691238,3.016336784,-0.074214096,-0.074214096,2.146923328,3.016200859,0,271,271,4.585271328,2.038314207,-0.164615671,-0.164615671,2.125594992,2.038313253
1018,0,451,366.515185,5.528904656,3.781961752,-0.093590792,-0.093590792,3.54909267,3.782370643,0,1306,291.9232698,7.187874824,5.396047948,-0.082184216,-0.082184216,4.536922461,5.394905867,0,509.7153999,290.3410301,5.662672654,4.187309962,-0.081739882,-0.081739882,3.206535629,4.215239829,0,856,266.0031601,7.98493521,4.984383294,-0.171693318,-0.171693318,4.854522206,4.985390565
1019,0,1036,329.7626246,11.17211025,7.416646458,-0.157568505,-0.157568505,6.232679369,7.41681602,0,842.4392889,351.0720675,9.695778224,6.950589514,-0.117279851,-0.117279851,5.712469607,6.949822782,0,1081,265.522118,8.952614524,6.936405939,-0.082361571,-0.082361571,5.643650576,6.934585996,0,316,316,12.19644522,5.757494652,-0.35405557,-0.35405557,5.843384352,5.757490337
1020,0,856,268.1642104,12.01908829,8.180920946,-0.161862967,-0.161862967,7.029725847,8.180902942,0,1158.378361,228.1972129,14.54480682,11.01539354,-0.110624349,-0.110624349,9.248234968,11.01473705,0,4194.493288,276.9374403,11.84303401,8.701726647,-0.112883768,-0.112883768,6.621412242,8.700406486,0,496,336.5704139,12.99154649,7.841968327,-0.260346359,-0.260346359,8.196182921,7.842223876
1021,0,252.3051707,467.5345446,2.833029238,4.41897574,0.162996842,0.162996842,4.426164636,4.611893358,,,,,,,,,,0,0,7.890396791,0.032,0.005,3.500477848,3.500477848,0.035759336,0.005,0,361,361,6.03896482,3.292488854,0.078878254,0.078878254,4.624966838,3.372870183
1022,0,1036,243.1211622,9.918388909,6.565606892,-0.173800188,-0.173800188,5.563088252,6.565691428,0,2746,280.8466461,12.88521513,9.629850925,-0.119728586,-0.119728586,7.884873884,9.628942491,0,2116,288.2086692,10.19355664,7.846874726,-0.09353666,-0.09353666,6.274769112,7.843487428,0,451,284.1413876,12.97442659,6.853606164,-0.429020899,-0.429020899,6.602078675,6.853456593
1023,0,271,271,2.286830443,4.014967122,1.412425771,1.412425771,4.566844783,4.01494582,0,2386,275.9747301,9.580429279,6.852008764,-0.101147525,-0.101147525,5.704150706,6.851969723,0,4501,193.7412682,10.30381244,7.598639551,-0.085706125,-0.085706125,6.004516923,7.598293798,0,496,299.8521778,10.84158234,6.131114456,-0.242207651,-0.242207651,6.107118602,6.131440725
1024,0,446.9079954,319.7356011,10.29149327,6.484383142,-0.222489042,-0.222489042,5.215572703,6.484095704,0,901,282.2911506,10.67297536,7.523638935,-0.160154785,-0.160154785,5.966524994,7.522145871,0,267.1703718,493.2528289,6.434531813,5.303939927,-0.055054352,-0.055054352,4.903694513,5.440916449,0,277.8656988,394.5341524,14.48085346,7.888560481,-0.41565993,-0.41565993,7.358679542,7.917915858
1025,0,482.0299446,680.1147926,2.156402522,1.88127951,0.083846019,0.083846019,2.174033777,1.89118262,0,271,271,2.054909668,2.196505937,0.128299844,0.128299844,2.495788884,2.201917971,0,292.5898503,766,1.670535291,2.551692927,0.091261604,0.091261604,2.515045338,2.605282379,0,316.5625869,272.6989443,7.468690177,5.576887897,-0.089325423,-0.089325423,5.03184499,5.657669699
1026,0,217.7999898,361,4.918943601,3.703927452,0.015314693,0.015314693,4.158433965,3.699374523,0,766,241.0538502,8.134364504,5.953761997,-0.109919028,-0.109919028,5.337070271,5.95335334,0,1216,304.948635,6.417278684,4.910424613,-0.083189236,-0.083189236,4.181390894,4.905674626,0,316,316,3.897515633,2.255347136,0.327444139,0.327444139,4.36788822,2.278199148
1027,0,451,235.7296395,4.086498443,2.527765206,-0.113527748,-0.113527748,2.217503234,2.527242495,0,388.4141662,314.5318197,4.725927787,2.997203055,-0.12242221,-0.12242221,2.264390828,2.996317064,0,946,286.9057659,4.961421243,3.577345674,-0.078475873,-0.078475873,2.791351761,3.566771218,0,361,305.0597539,3.582182909,1.892662603,-0.040206312,-0.040206312,2.649724962,1.8984822
1028,0,2791,346.7217352,6.107952863,4.458779595,-0.057476884,-0.057476884,4.084827575,4.458777562,0,866.4991153,270.4177655,5.71770225,4.388105973,-0.045942239,-0.045942239,3.858548418,4.387992406,0,676,277.0451367,5.700272485,4.716983417,-0.030276506,-0.030276506,4.058031692,4.716421513,0,697.2111063,284.4856339,7.318518072,4.438213271,-0.14670198,-0.14670198,4.431241087,4.438322274
1029,0,185.747984,219.8464552,9.531492394,6.859272944,-0.092310281,-0.092310281,6.226178252,6.872538876,0,271,271,2.592919889,4.803045793,1.057190402,1.057190402,5.175301225,4.802795543,0,3415.807353,117.7945962,11.57649409,8.636660627,-0.077799568,-0.077799568,6.74265444,8.635155953,0,496,291.2708753,10.68028343,6.138240222,-0.204191088,-0.204191088,6.329883291,6.138231037
1030,0,1666,521.0664316,5.432736255,3.714843229,-0.074246223,-0.074246223,3.470530366,3.714895253,0,541,295.584058,3.861978096,2.471355804,-0.078465292,-0.078465292,2.218288988,2.471346273,0,2161,237.3941241,6.19657416,4.339803392,-0.074563554,-0.074563554,3.344369942,4.338636878,0,811,289.0207979,4.702824834,2.730947418,-0.090850011,-0.090850011,3.17587618,2.731090971
1031,0,702.9193452,461.6109603,3.35695352,5.995999239,1.847231765,1.847231765,6.706916803,5.996060016,0,631,264.4049645,9.848603344,8.821054279,0.528510821,0.528510821,8.088339673,8.820675702,0,4277.907879,337.5128209,11.01806726,8.466023697,-0.081019346,-0.081019346,7.066251134,8.46558331,0,579.8239633,303.7530277,13.95689488,7.220356849,-0.349129892,-0.349129892,7.265002945,7.220451425
1032,0,409.0272161,328.0012032,7.824216794,4.845390827,-0.180154924,-0.180154924,4.313873973,4.84532536,0,3511,270.4602568,12.96364115,9.225810533,-0.148356121,-0.148356121,7.253969469,9.224853893,0,2095.127596,246.9604849,10.237182,8.202778144,-0.085239511,-0.085239511,6.815072133,8.18950585,0,361,280.0624865,5.271667645,2.817469214,0.011842344,0.011842344,4.261248761,2.823312167
1033,0,856,393.7485444,11.16539322,7.124685093,-0.224009331,-0.224009331,5.50998281,7.124799364,0,348.3849262,274.9150984,8.54865688,5.884192466,-0.160924101,-0.160924101,4.574386396,5.880026445,0,3138.845043,329.9058228,10.55170801,7.596894291,-0.134143611,-0.134143611,5.559052358,7.584084173,0,253.5304231,406,5.948239507,2.795169011,-0.073114815,-0.073114815,4.379599834,2.804501546
1034,0,451,270.9579977,2.155233561,1.441133197,0.030086443,0.030086443,1.304879087,1.441142263,0,991,378.4217794,2.396699465,1.498857962,-0.038174369,-0.038174369,1.219269392,1.498822136,0,1603.661899,232.059523,2.583854781,1.728575025,-0.032121844,-0.032121844,1.309756435,1.728505339,0,541,356.1582429,2.197751294,1.052147821,-0.068052427,-0.068052427,1.184813183,1.052119021
1035,0,1036,369.0099364,9.782587027,7.270776998,-0.08308722,-0.08308722,6.508014585,7.270674949,0,1846,331.5424141,7.836119561,6.076081641,-0.063157652,-0.063157652,5.297049348,6.07583857,0,4501,118.7261284,10.00355151,8.180737716,-0.048774381,-0.048774381,6.73703065,8.174262706,0,170.9350202,271,9.180220886,6.171761144,-0.123273317,-0.123273317,6.73827044,6.171736017
1036,0,202.9204252,245.4928066,10.4086798,6.764590358,-0.096422724,-0.096422724,5.71769491,6.769762704,0,2791,230.2151272,12.44271539,8.59174311,-0.136201062,-0.136201062,6.803373054,8.591652229,0,4501,366.2528993,10.73520678,7.565981304,-0.117448252,-0.117448252,5.685330976,7.565517219,0,3151,400.9282723,11.63338572,5.917824338,-0.354943106,-0.354943106,5.721848442,5.917919663
1037,0,1126,249.0662088,12.29141815,8.81130079,-0.139710628,-0.139710628,7.924351577,8.811334594,0,687.4063866,293.4967019,12.67525489,9.080011049,-0.137625898,-0.137625898,7.624592355,9.079810792,0,974.5812483,271.2121049,12.91358342,10.17738462,-0.088086277,-0.088086277,8.617491937,10.17605629,0,361,247.7085354,12.60115008,6.787358116,-0.365197347,-0.365197347,7.221555199,6.787774121
1038,0,271,339.2550029,3.182163683,3.550845506,0.245536799,0.245536799,4.077754632,3.545090047,0,282.4329681,361,1.466439643,1.526693945,0.078996391,0.078996391,1.618561639,1.499771786,0,261.4985632,597.1182216,4.12960662,5.848895554,0.268336931,0.268336931,5.70687253,5.830455439,0,316,316,7.172161234,6.698188408,0.354888186,0.354888186,7.762419588,6.722139731
1039,0,246.6105638,351.8568357,4.891294471,3.901580999,0.019414861,0.019414861,4.351791536,3.937458305,0,1171,337.6705794,10.41911325,7.840525329,-0.102825718,-0.102825718,6.842957727,7.840489885,0,856,298.9115152,6.245378446,4.756232044,-0.087447507,-0.087447507,3.90860009,4.755805252,0,365.6289151,357.8934391,4.758072749,4.566184355,0.36138336,0.36138336,6.299376835,4.570036139
1040,0,242.1474564,316,2.116721013,2.076799559,0.110796777,0.110796777,2.084724684,2.076102247,0,235.3596786,451,2.797377896,3.826350904,0.150228717,0.150228717,3.626966654,3.868570706,0,0,1306.168787,0.032,0.005,-0.056717359,-0.056717359,0.031063158,0.005,0,361,296.8081667,11.31017036,6.581232601,-0.378394817,-0.378394817,6.478447984,6.59996236
1041,0,451,238.761308,5.626939047,4.0799049,-0.089723602,-0.089723602,3.604915671,4.079789441,0,451,294.3717867,4.250213415,2.977486827,-0.087130645,-0.087130645,2.526630822,2.977557487,0,975.3745882,228.9155998,4.545374242,3.851559192,-0.041659573,-0.041659573,3.194233866,3.848255995,0,316,316,2.490587237,1.063153006,0.075185161,0.075185161,2.225587673,1.069396833
1042,0,631,254.584253,9.251952504,6.637864089,-0.12488832,-0.12488832,5.75129967,6.636559994,0,976.4814829,257.0344946,7.588931702,5.500533768,-0.114221897,-0.114221897,4.552073672,5.498378661,0,496,255.9823298,3.418091367,2.7468675,-0.03868882,-0.03868882,2.282499234,2.757282201,0,361,297.5345872,5.368703906,3.74040518,0.12896971,0.12896971,5.228791648,3.741135345
1043,0,443.9138425,236.8461808,9.558422957,6.931352921,-0.107341103,-0.107341103,6.415734833,6.931151139,0,561.8100449,275.5205615,9.622523211,6.943823316,-0.107315561,-0.107315561,6.005889552,6.943370196,0,811,257.0461066,10.33424224,7.71131365,-0.090457053,-0.090457053,6.317834039,7.71031512,0,761.9530801,274.6182828,10.13968374,5.940799397,-0.217267641,-0.217267641,6.578559807,5.942165019
1044,0,317.7951325,451,1.865331603,3.059866107,0.175972153,0.175972153,2.347445614,3.128302297,0,235.3662344,406,0.676494404,1.170208523,-0.003130111,-0.003130111,0.691326684,1.176801333,0,238.5251507,406,7.013222628,8.62801171,0.438947007,0.438947007,7.728916797,8.574856291,0,288.0620172,406,3.442285079,2.958261382,0.049847094,0.049847094,2.762499139,3.047341332
1045,0,811,324.875341,14.51128224,9.887912589,-0.174259878,-0.174259878,8.600077241,9.887901311,0,1216,262.9787816,15.83529252,11.24041193,-0.151022319,-0.151022319,9.204760634,11.24026235,0,2499.968817,255.7139284,16.80300131,12.43028927,-0.119156853,-0.119156853,9.978721471,12.42953662,0,271,198.6918258,9.055410517,5.272036199,-0.083562231,-0.083562231,7.447136334,5.271907481
1046,0,811,376.9700576,7.804054254,5.669726523,-0.095340324,-0.095340324,5.038491263,5.669375707,0,1171,303.9907555,7.963464278,6.071101281,-0.07300897,-0.07300897,5.185666712,6.070760716,0,4501,124.8681555,8.48949323,6.472934135,-0.066650216,-0.066650216,5.051396623,6.471017532,0,451,290.9789119,7.902013925,4.319686652,-0.263323006,-0.263323006,4.435037482,4.321348308
1047,0,318.8698876,309.3148039,2.908206055,2.096058233,0.011880271,0.011880271,2.419053964,2.100310029,0,406,290.7775182,3.965580123,3.246985764,-0.017345632,-0.017345632,3.212279604,3.244402719,0,361,361,1.346083637,1.378553174,0.044779292,0.044779292,1.28280118,1.405683029,0,316,316,3.72843294,2.250373412,0.046080175,0.046080175,3.038274061,2.239395076
