tree.number.20,median.shifts.20,ESS.shifts.20,ESS.logLik.20,root.lambda.mean.20,root.mu.mean.20,root.lambda.decay.20,root.mu.decay.20,tip.lambda.mean.20,tip.mu.mean.20,median.shifts.50,ESS.shifts.50,ESS.logLik.50,root.lambda.mean.50,root.mu.mean.50,root.lambda.decay.50,root.mu.decay.50,tip.lambda.mean.50,tip.mu.mean.50,median.shifts.80,ESS.shifts.80,ESS.logLik.80,root.lambda.mean.80,root.mu.mean.80,root.lambda.decay.80,root.mu.decay.80,tip.lambda.mean.80,tip.mu.mean.80,median.shifts.s20,ESS.shifts.s20,ESS.logLik.s20,root.lambda.mean.s20,root.mu.mean.s20,root.lambda.decay.s20,root.mu.decay.s20,tip.lambda.mean.s20,tip.mu.mean.s20
1706,0,271,138.0889798,9.291652509,0.884683807,-0.923551347,-0.923551347,0.341245929,0.884976848,0,216.3333335,252.2879943,9.282061634,0.879000609,-0.928961693,-0.928961693,0.161023273,0.879128352,0,631,322.5517415,9.883228447,1.078154084,-0.872252604,-0.872252604,0.079353109,1.078245792,0,361,315.2710695,7.96127236,0.864563608,-0.402815729,-0.402815729,1.792051804,0.864941237
1707,0,216.9680611,487.9725891,8.672582657,1.090380952,-0.899384926,-0.899384926,0.404473983,1.093017513,0,245.8110871,316,8.66526269,1.281836051,-0.819911405,-0.819911405,0.301563182,1.282600739,0,241.2816625,335.718297,5.555276052,0.754809325,-0.777679387,-0.777679387,0.099151593,0.755543112,0,271,271,7.136369631,0.472894585,-0.869436841,-0.869436841,1.53829446,0.47892739
1708,0,137.8051672,67.30819328,5.781377692,3.00723854,-0.517662388,-0.517662388,0.158667985,0.414593306,0,206.8926624,316,6.673155411,0.51356057,-0.822855522,-0.822855522,0.067371434,0.513615887,0,561.5061785,402.4899946,6.215388447,0.544083846,-0.761972089,-0.761972089,0.020211866,0.544202054,0,419.0733613,270.0932065,5.70410325,0.595480589,0.215587685,0.215587685,1.36893946,0.597947841
1709,0,274.4174234,364.8119625,5.102011619,0.819856177,-0.552382659,-0.552382659,0.839511599,0.82560157,0,339.6476468,340.4119349,5.152976475,0.893076683,-0.582870169,-0.582870169,0.543027119,0.894546208,0,271,224.3560408,5.8858069,1.207119458,-0.59064159,-0.59064159,0.391423325,1.207874154,0,313.4325169,319.783646,5.484045468,0.871441061,-0.455500327,-0.455500327,2.354303867,0.875257112
1710,0,406,322.6549525,2.067512675,0.330785337,-0.461288263,-0.461288263,0.402114549,0.337308164,0,262.2567017,361,1.176181626,0.264254707,-0.393603927,-0.393603927,0.193819213,0.277154452,0,316,513.9099631,0.502484145,0.236039473,-0.19775527,-0.19775527,0.149756045,0.253285374,0,361,296.1459929,5.596265003,2.846957585,-0.387505686,-0.387505686,2.946506752,2.96889177
1711,0,316,245.8917729,7.096933291,0.888819732,-0.918889946,-0.918889946,0.274787028,0.889232984,0,165.0006708,271,5.572201587,0.54892316,-0.930900144,-0.930900144,0.084517459,0.549197217,0,191.201912,411.6968913,5.31083468,0.862791115,-0.703162897,-0.703162897,0.082448827,0.862960693,0,361,308.9098757,6.076186066,0.738203738,-0.868972911,-0.868972911,0.142677179,0.739139026
1712,0,541,228.4732089,9.578729945,1.675536821,-0.643069133,-0.643069133,0.955471747,1.675544546,0,270.2530792,396.6950233,9.363425314,1.64883734,-0.629465145,-0.629465145,0.659022285,1.65636851,0,855.5634393,262.1941587,9.377501913,1.665951786,-0.625699865,-0.625699865,0.391328579,1.666002779,0,271,271,1.189374982,0.025914953,2.57187321,2.57187321,2.371068285,0.026556528
1713,0,316,316,6.022143006,0.627951301,-0.963983057,-0.963983057,0.516034673,0.629220976,0,271,271,8.198258708,1.580952085,-0.912439018,-0.912439018,0.475638431,1.582643638,0,361,425.0671154,7.14202277,2.085517197,-0.666058277,-0.666058277,0.568100193,2.087515233,0,262.7166541,406,7.321537192,0.982911068,-0.881546246,-0.881546246,2.359892164,0.99604915
1714,0,406,316.8435735,3.80259202,0.840198436,-0.364150549,-0.364150549,0.703128433,0.840206419,0,451,346.7818033,4.701469534,1.11132947,-0.40728096,-0.40728096,0.500748442,1.111449924,0,361,361,4.856248199,1.350270097,-0.363998427,-0.363998427,0.446547884,1.35047879,0,316,262.4739011,3.824902405,0.845697466,-0.280065727,-0.280065727,1.787538536,0.847145541
1715,0,422.8356838,277.6393424,2.521164292,0.654466069,-0.359573051,-0.359573051,0.651200674,0.663962433,0,271,271,2.555327085,0.646363846,-0.438057096,-0.438057096,0.338788516,0.653171409,0,451,451,1.733688931,0.462571691,-0.390964086,-0.390964086,0.181856331,0.471604927,0,304.7217394,410.1639743,8.03331244,2.94067219,-0.811770678,-0.811770678,2.045777268,2.963840868
1716,0,271,271,1.994345037,0.576307717,-0.235360986,-0.235360986,0.473793627,0.579099381,0,316,316,1.675787241,0.337991481,-0.299463962,-0.299463962,0.179695069,0.340741743,0,425.0058973,305.3821259,2.602843591,0.825905513,-0.271899961,-0.271899961,0.209866004,0.82760661,0,316,316,3.663239785,1.217005966,-0.406278475,-0.406278475,1.113791847,1.227330195
1717,0,211.5102123,316,6.680465949,1.19555313,-0.713158459,-0.713158459,0.790660155,1.195794375,0,271,321.451529,7.379957897,1.26826424,-0.766724203,-0.766724203,0.474695982,1.268754833,0,361,361,8.571097812,1.740871673,-0.744263125,-0.744263125,0.344263507,1.741652938,0,451,327.8479248,8.938026807,1.91727962,-0.781748918,-0.781748918,2.489258214,1.917954378
1718,0,271,271,5.162190572,1.39309072,-0.726999476,-0.726999476,0.783559713,1.407315895,0,290.514878,361,3.423959061,0.991489038,-0.597025795,-0.597025795,0.494408039,1.015795108,0,279.5403674,406,3.025271643,0.938473185,-0.611309147,-0.611309147,0.31039748,0.994647108,0,316,316,12.27477456,4.44016618,-1.127828437,-1.127828437,3.154141969,4.467973756
1719,0,406,254.7912849,2.871237118,1.229366618,-0.149278647,-0.149278647,0.911519959,1.229497267,0,496,256.2750551,2.27068995,0.767098997,-0.174715031,-0.174715031,0.471151048,0.76735973,0,541,272.6032943,2.856059261,1.14174725,-0.157836538,-0.157836538,0.541555199,1.142203784,0,271,271,2.361663376,0.708278174,-0.165305002,-0.165305002,1.031437843,0.712431411
1720,0,1036,259.7351956,2.118325145,0.092758126,-0.282581223,-0.282581223,0.00074779,0.092797673,0,4501,164.23074,1.53526052,0.199295802,-0.098784955,-0.098784955,0.004651132,0.199300868,0,4226.56037,101.0342505,1.147007608,0.171588218,-0.059251887,-0.059251887,0.003511804,0.171584999,0,271,271,2.341265609,0.067523312,-0.411642395,-0.411642395,0.159537608,0.068358897
1721,0,271,280.6521644,6.164402583,1.759640801,-0.470377225,-0.470377225,1.231100131,1.760390774,0,519.0258395,388.3197502,6.744657924,2.092328973,-0.466330916,-0.466330916,1.052036266,2.093175139,0,361,326.7997508,5.564854299,1.367037887,-0.570038576,-0.570038576,0.376865265,1.368258475,0,406,265.9396966,6.020702956,1.73627835,-0.454276256,-0.454276256,1.557960387,1.736382158
1722,0,188.8740833,303.0738395,4.177784035,0.51377679,-0.607944701,-0.607944701,0.317482214,0.516852314,0,316,316,3.568263354,0.371800923,-0.638744788,-0.638744788,0.12598729,0.373157556,0,316,316,3.258702465,0.426195498,-0.596521899,-0.596521899,0.063330908,0.428137882,0,583.074462,611.4833032,4.850492022,0.58622934,-0.617463099,-0.617463099,1.24033997,0.551357175
1723,0,361,361,6.571475374,1.280255795,-0.622705055,-0.622705055,0.755813769,1.28026047,0,361,296.8715838,6.464883407,1.120409546,-0.668849324,-0.668849324,0.398990131,1.120797007,0,451,255.1591754,6.976889135,1.259103204,-0.67518653,-0.67518653,0.218023781,1.259143603,0,249.4113996,361,8.830832216,1.746590917,-0.786165576,-0.786165576,2.090288217,1.747012882
1724,0,471.4100863,7.298526893,8.222334827,1.872531806,-0.427188361,-0.427188361,1.262234238,1.877203818,0,264.9172121,196.5470842,8.518648586,1.839653962,-0.633211806,-0.633211806,0.797397996,1.844305054,0,225.8843965,297.4360949,8.810140089,2.038390399,-0.608372322,-0.608372322,0.559633172,2.038439597,0,614.7471002,277.7377358,9.55914224,2.13260666,-0.664739838,-0.664739838,2.860847907,2.132635978
1725,0,271,271,2.738152284,0.502447927,-0.338298775,-0.338298775,0.276178218,0.503470559,0,316,316,2.29385918,0.40664152,-0.315064532,-0.315064532,0.158698698,0.407607008,0,179.7669068,271,1.943388144,0.348789545,-0.317269151,-0.317269151,0.064195818,0.349521585,0,261.4406028,356.460072,2.763977472,0.302825834,-0.399858944,-0.399858944,0.741715694,0.320463197
1726,0,228.8583711,288.5717508,6.075503629,0.963587935,-0.724458349,-0.724458349,0.896039906,0.974274829,0,316,316,6.271050063,1.432409707,-0.73317644,-0.73317644,0.684640407,1.434747058,0,271,271,3.871207052,0.90457028,-0.636692838,-0.636692838,0.341399242,0.907360649,0,701.3707721,362.1710427,7.222514295,1.124265789,-0.806713096,-0.806713096,2.381700346,0.794633463
1727,0,586,312.8139782,2.004787404,0.902808563,-0.087487658,-0.087487658,0.665534701,0.902926622,0,496,295.7024483,2.013476835,0.897104169,-0.089497745,-0.089497745,0.5396001,0.897094938,0,451,257.333356,1.637399319,0.773250452,-0.08018787,-0.08018787,0.407494797,0.773306399,0,361,361,1.909162391,0.865808006,-0.082830051,-0.082830051,1.008643229,0.865801333
1728,0,316,316,4.930154747,0.215678485,-0.911826687,-0.911826687,0.052700469,0.21633063,0,271,271,5.156410886,0.287387779,-0.889633351,-0.889633351,0.011191429,0.287606368,0,721,410.0377994,5.361076796,0.793276237,-0.484372788,-0.484372788,0.041292577,0.793559629,0,271,271,6.319521993,0.587055478,-0.926665649,-0.926665649,0.8804906,0.588377599
1729,0,406,302.7855039,7.659753744,1.47671518,-0.703994618,-0.703994618,0.880457784,1.477107911,0,361,361,7.089621939,1.354102778,-0.69732782,-0.69732782,0.552531321,1.354441105,0,271,223.9409494,6.005391144,1.151254771,-0.681971668,-0.681971668,0.274074962,1.152579083,0,406,406,7.846571059,1.567840667,-0.689223739,-0.689223739,2.516915445,1.570021695
1730,0,406,260.9560454,8.342190542,0.550996808,-0.926357837,-0.926357837,0.226845471,0.551094368,0,493.990572,254.9222836,8.65334314,0.542279947,-0.968747191,-0.968747191,0.076075216,0.54235844,0,278.2808112,301.1419757,9.046553171,0.6560649,-0.936235783,-0.936235783,0.021410276,0.65611235,0,284.4687082,361,7.417879917,0.283328691,-0.876076964,-0.876076964,1.287903483,0.283801506
1731,0,218.4930117,324.4019993,4.948983395,1.454321568,-0.406825502,-0.406825502,0.972488779,1.454513298,0,271,271,5.130678893,1.453375727,-0.427342701,-0.427342701,0.667277841,1.453651129,0,316,268.0844789,5.514550316,1.772970589,-0.372897693,-0.372897693,0.656210479,1.773980538,0,361,361,5.309708199,1.713921748,-0.395826587,-0.395826587,1.430892202,1.714747744
1732,0,361,259.766732,2.000210443,0.570104321,-0.147120488,-0.147120488,0.396906935,0.570094004,0,311.9945046,314.9902326,1.985056851,0.580651599,-0.145092472,-0.145092472,0.297969524,0.580727211,0,406,226.5842546,2.154404261,0.709731291,-0.132505145,-0.132505145,0.265427465,0.709810914,0,406,406,2.073822517,0.491455369,-0.156895209,-0.156895209,0.773061293,0.491992445
1733,0,263.5995994,297.6626532,2.685218886,0.638264206,-0.535677635,-0.535677635,0.402985572,0.652359844,0,271,271,2.933434292,0.84858643,-0.520366221,-0.520366221,0.268735879,0.867189259,0,361,380.4778553,0.755657451,0.252139675,-0.311470079,-0.311470079,0.113141145,0.263936561,0,361,439.386767,3.586310895,1.131461079,-0.595539753,-0.595539753,1.337842522,1.147269399
1734,0,316,252.3082994,7.184461709,2.127646601,-0.583411858,-0.583411858,1.462138166,2.128159567,0,118.9773487,316,4.499720443,1.041167625,-0.580046396,-0.580046396,0.639831859,1.044338913,0,229.4881551,383.6871626,5.107191255,1.203251802,-0.705023985,-0.705023985,0.306826124,1.206266571,0,233.4423166,304.8996692,6.553808366,1.507133828,-0.52696153,-0.52696153,2.939877307,1.536404658
1735,0,271,271,8.542818376,1.369020528,-0.890397122,-0.890397122,0.757115511,1.369090388,0,316,310.8502199,8.793901424,1.435323953,-0.896070174,-0.896070174,0.451430737,1.435368806,0,330.1823357,292.0408743,9.675166256,1.592646372,-0.895195697,-0.895195697,0.234517365,1.594122147,0,406,298.412722,10.29066468,1.684376937,-1.010954764,-1.010954764,2.476720427,1.68566539
1736,0,271,271,5.452352472,1.163515991,-0.848393893,-0.848393893,0.553635143,1.170348426,0,271,271,4.552201133,0.890675422,-0.813067181,-0.813067181,0.295029813,0.894245728,0,361,361,2.019343283,0.525167773,-0.580416577,-0.580416577,0.163884817,0.531834752,0,361,361,8.496279889,3.027292686,-0.873668487,-0.873668487,3.017560841,3.051598741
1737,0,316,316,5.738017532,0.819017991,-0.665673785,-0.665673785,0.250521312,0.819210332,0,451,451,5.039351353,0.652559481,-0.624235115,-0.624235115,0.120881125,0.65310299,0,399.093473,373.7209254,5.06037235,0.822114113,-0.526220217,-0.526220217,0.082409446,0.822172962,0,262.1152485,316,5.790504209,1.248520853,-0.584357743,-0.584357743,1.458260714,1.252245583
1738,0,361,361,3.832104532,0.980436599,-0.505632202,-0.505632202,0.606821163,0.987052947,0,316,316,4.049753889,1.066455872,-0.549339374,-0.549339374,0.354330943,1.067290793,0,496.0167267,407.160304,4.467032442,1.617895254,-0.415816929,-0.415816929,0.457031596,1.620710851,0,316,316,4.263078025,1.011747657,-0.468847572,-0.468847572,1.641033735,1.022394539
1739,0,316,264.1910002,4.982572373,0.815392256,-0.659614446,-0.659614446,0.452834326,0.816119233,0,361,299.0841197,5.99367856,1.150809136,-0.64186444,-0.64186444,0.353609011,1.15092532,0,361,361,5.479968587,0.928973033,-0.675423175,-0.675423175,0.134027855,0.929448386,0,303.5309476,308.4509565,7.846870111,1.721401465,-0.780755479,-0.780755479,1.816474298,1.722477886
1740,0,252.1089071,227.9335429,8.886390443,1.234361704,-0.802927535,-0.802927535,0.560033042,1.23439456,0,1206.936322,196.6489732,8.650542549,1.01124575,-0.838570736,-0.838570736,0.256170031,1.012729414,0,417.6029097,276.4069418,8.880753121,1.408231704,-0.72802484,-0.72802484,0.202290311,1.408350369,0,282.9185216,316,7.075416677,0.632571337,-0.754873203,-0.754873203,1.678435331,0.634010702
1741,0,341.586258,327.1509481,2.091189624,0.502400203,-0.524015712,-0.524015712,0.211506586,0.512606722,0,361,361,1.120881135,0.34162013,-0.384552622,-0.384552622,0.128359854,0.359246531,0,287.0109963,406,0.157532277,0.15886206,-0.080266561,-0.080266561,0.09350158,0.169029944,0,316,316,1.287434376,0.401934181,-0.381642871,-0.381642871,0.162777428,0.423546907
1742,0,271,271,6.48105107,0.872806568,-0.69412924,-0.69412924,0.467271716,0.873251762,0,496,222.3592833,6.586631129,0.94507897,-0.678225837,-0.678225837,0.275222226,0.945122895,0,316,316,6.584180253,1.018116415,-0.666454231,-0.666454231,0.136551934,1.018652796,0,451,451,7.735774124,1.320618696,-0.703325685,-0.703325685,1.85751742,1.321031215
1743,0,392.4696806,496,5.634394637,0.145863849,-0.896392784,-0.896392784,0.013339098,0.146194972,0,640.1921578,261.1988471,5.410909753,0.441654591,-0.580795306,-0.580795306,0.015038168,0.441804415,0,1891,282.882921,4.565417277,0.797431261,-0.260440409,-0.260440409,0.055360669,0.797515554,0,442.7320457,304.92054,5.437435197,0.171973291,-0.832703839,-0.832703839,0.697622976,0.19517367
1744,0,406,340.3268684,3.585692709,0.808255554,-0.430766485,-0.430766485,0.58302576,0.809254687,0,271,271,2.780636303,0.48342282,-0.467543985,-0.467543985,0.245159242,0.485382565,0,361,270.342681,4.26160313,1.239077645,-0.387339831,-0.387339831,0.378187533,1.239540816,0,262.6860643,289.188542,4.186618571,1.047083222,-0.329966988,-0.329966988,1.876827058,1.067806822
1745,0,361,271.4588722,5.849970499,1.119663581,-0.726046208,-0.726046208,0.622798377,1.120389247,0,316,316,5.468433513,1.214878218,-0.664459288,-0.664459288,0.455775854,1.217183252,0,451,374.1047273,5.817149224,1.326408454,-0.668564687,-0.668564687,0.28583803,1.328602428,0,316,268.3541306,5.709320253,0.985191373,-0.625412266,-0.625412266,1.938329326,0.993089312
1746,0,247.6358564,278.4400346,8.669149236,0.775102222,-0.91048284,-0.91048284,0.281143449,0.775148307,0,496,241.1369969,8.598778609,0.826897246,-0.88640147,-0.88640147,0.150855239,0.826962588,0,541,323.1033671,8.578536858,0.80728105,-0.887333275,-0.887333275,0.044382786,0.807336774,0,284.8676353,361,1.00662728,0.014952707,3.026798172,3.026798172,2.010176663,0.016380543
1747,0,293.742347,428.2521036,4.956637517,0.3728348,-0.747021211,-0.747021211,0.040069934,0.375499834,0,352.3724626,256.897581,4.688487056,0.43733051,-0.575151185,-0.575151185,0.014857165,0.437408792,0,1801.567565,332.3034666,3.405293424,0.610558709,-0.271039518,-0.271039518,0.039711094,0.610621406,0,361,361,6.198504238,0.293999931,-1.102940637,-1.102940637,0.426421669,0.295301061
1748,0,295.4081686,289.7355247,5.208792258,0.497808053,-0.959710137,-0.959710137,0.516058593,0.522411286,0,304.1994481,317.038879,5.546367094,0.827377278,-1.010776167,-1.010776167,0.275070809,0.836673767,0,496,310.1246893,6.051788536,1.624867424,-0.777102056,-0.777102056,0.374463815,1.62653724,0,271,271,6.027273395,1.110072014,-0.570771838,-0.570771838,2.796254377,1.129916095
1749,0,289.3210542,271.8221567,8.47161612,2.104299207,-0.852926907,-0.852926907,1.209011265,2.105185866,0,361,361,6.292893352,1.261475104,-0.86636454,-0.86636454,0.568560408,1.262030869,0,361,361,4.761885141,1.118162531,-0.733428385,-0.733428385,0.360607845,1.124884589,0,356.8913411,290.335986,12.93790594,3.128022846,-1.305337898,-1.305337898,3.365723854,3.138455686
1750,0,126.7119774,271,2.199636059,0.237371597,-0.456335707,-0.456335707,0.347233097,0.243600706,0,195.8081674,271,1.874563613,0.311528192,-0.418041022,-0.418041022,0.241484283,0.327813653,0,361,268.0188748,0.537907023,0.228860688,-0.2418059,-0.2418059,0.130702943,0.24738542,0,240.2668952,316,3.467595769,1.078559272,-0.25940067,-0.25940067,1.717785096,1.133811774
1751,0,258.7918701,316,5.196218608,0.423924691,-0.616231718,-0.616231718,0.17710276,0.424398179,0,149.2413956,271,5.344918118,0.545374509,-0.574311077,-0.574311077,0.106013112,0.54564895,0,631,168.6506174,5.812896038,0.796156212,-0.496653967,-0.496653967,0.069893033,0.796250781,0,316,316,4.396051835,0.297829499,-0.608706184,-0.608706184,0.102251758,0.297919935
1752,0,496,251.4864393,6.428431679,0.859620723,-0.616699879,-0.616699879,0.438638516,0.859828003,0,255.6404166,247.3492813,6.267787405,0.896343627,-0.663290797,-0.663290797,0.258082295,0.896674994,0,406,406,6.82544165,0.98492386,-0.672184623,-0.672184623,0.116075728,0.98502382,0,361,236.3578838,5.890333047,0.810646186,-0.619754953,-0.619754953,1.55794495,0.811552428
1753,0,304.2725524,271,3.922174244,0.10038741,-0.812645494,-0.812645494,0.035531447,0.10256283,0,271,271,3.49128583,0.222564072,-0.664675125,-0.664675125,0.014027703,0.222823734,0,721,272.0716783,3.77722344,0.730837488,-0.309498112,-0.309498112,0.067497758,0.730970502,0,350.9901585,278.8365551,4.608151626,0.430336799,-0.699451544,-0.699451544,1.00039304,0.435903456
1754,0,496,70.79669939,7.82964027,1.099202514,-0.746568002,-0.746568002,0.662023606,1.099276575,0,271,271,8.733304354,1.271931664,-0.809773266,-0.809773266,0.38580365,1.272508187,0,361,367.0529252,8.582555596,1.242734657,-0.792794983,-0.792794983,0.18802737,1.242929403,0,287.0494392,274.2270528,8.458617335,1.319534068,-0.746112926,-0.746112926,2.409733931,1.335408278
1755,0,316,316,0.197827155,0.00100164,1.820990949,1.820990949,0.395792217,0.00123415,0,271,271,0.125992613,0.000770455,1.527216568,1.527216568,0.252116699,0.000871587,0,258.241017,311.8911566,6.484692314,0.457987257,-0.678212211,-0.678212211,0.01376351,0.457794522,0,225.4201277,845.0980142,6.595266477,0.43414121,-0.668323653,-0.668323653,0.957694094,0.435528267
1756,0,271,355.6174897,3.01049331,0.494760994,-0.506902176,-0.506902176,0.644711293,0.503009956,0,316,316,2.808539924,0.273505649,-0.710055203,-0.710055203,0.207594398,0.27709677,0,271,271,1.817031889,0.280881694,-0.614316362,-0.614316362,0.108625998,0.287188583,0,406,406,5.262034409,0.872777698,-0.658963444,-0.658963444,1.925455411,0.896482676
1757,0,54.33871495,361,7.183301191,0.660216869,-0.969933825,-0.969933825,0.413989334,0.661492578,0,541,253.3941112,8.92454525,1.334548453,-0.897345793,-0.897345793,0.378772245,1.334905104,0,460.622971,368.4432866,9.281811645,1.951355453,-0.717051885,-0.717051885,0.408951052,1.951747783,0,271,271,9.555267491,1.207214593,-0.9371189,-0.9371189,2.303739917,1.210679094
1758,0,361,307.8638821,4.046055679,0.993272169,-0.285038371,-0.285038371,0.627849148,0.993399648,0,406,339.5385505,3.899750345,1.027445005,-0.267680234,-0.267680234,0.506517141,1.027493829,0,406,257.2885547,3.907569754,0.901809431,-0.300728643,-0.300728643,0.254447284,0.90184166,0,451,347.7726126,4.182376718,0.967095417,-0.290277971,-0.290277971,1.322290405,0.967261981
